price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
24814.0,2014.0,ford,excellent,8 cylinders,gas,139150.0,automatic,pickup,silver,1341,2.373031114887359,0.07911274513822014,c
9659.0,2007.0,ford,like new,4 cylinders,gas,74067.0,automatic,truck,black,636,2.265204618814989,0.042239642103491896,b
20586.0,2008.0,ford,excellent,8 cylinders,gas,86238.0,automatic,pickup,black,5823,2.076486102982131,0.09955491317223504,b
43901.0,2018.0,ford,excellent,8 cylinders,gas,57154.0,automatic,truck,black,298,2.2655807510227586,0.2056114002418805,a
25894.0,2008.0,ford,good,8 cylinders,gas,68845.0,automatic,truck,white,2695,2.1653068481963844,0.15480266564198392,a
6869.0,2013.0,ford,good,6 cylinders,gas,164640.0,automatic,sedan,black,264,2.214092377261684,0.1088750360902056,c
16913.0,2013.0,ford,good,6 cylinders,gas,49840.0,automatic,sedan,black,4072,2.2793295866410146,0.057742822630079585,c
15459.0,2012.0,ford,excellent,8 cylinders,gas,148663.0,automatic,truck,white,763,2.3026691614215458,-0.033749840983054336,c
7741.0,2009.0,subaru,excellent,4 cylinders,gas,135000.0,automatic,sedan,blue,3643,2.357179188028479,0.06866951750310635,b
8995.0,2013.0,ford,good,4 cylinders,gas,110957.0,automatic,SUV,red,199,2.456744086087753,0.20010989354183167,c
5457.0,2010.0,ford,excellent,4 cylinders,gas,149700.0,automatic,sedan,blue,160,2.141065172815716,-0.0468156388492024,a
6372.0,2016.0,ford,excellent,4 cylinders,gas,159000.0,automatic,sedan,white,92,2.44135317024638,-0.13893703397805388,c
11241.0,2010.0,ford,good,8 cylinders,gas,,automatic,pickup,white,413,2.272266658505888,0.16074791199785124,b
8477.0,2015.0,ford,excellent,4 cylinders,gas,62470.0,automatic,sedan,black,3808,2.2770372220490938,0.2272889112526188,a
30741.0,2018.0,ford,good,6 cylinders,gas,18912.0,automatic,pickup,red,4943,2.3736647253991863,-0.08332486630436267,a
36353.0,2019.0,ford,like new,6 cylinders,gas,8100.0,automatic,pickup,blue,1141,2.342124200067868,0.26181485617436795,c
5129.0,2008.0,ford,good,6 cylinders,gas,166000.0,automatic,SUV,red,230,2.2294521839538524,0.14095481604447527,c
3610.0,2008.0,ford,good,6 cylinders,gas,163200.0,automatic,SUV,white,86,2.17243786621104,0.0383690945344623,a
39666.0,2016.0,ford,good,6 cylinders,gas,51615.0,automatic,truck,red,1548,2.399567229022952,0.02547851324746524,b
0.0,2019.0,ford,good,6 cylinders,gas,30851.0,automatic,pickup,blue,2593,2.3194385731769094,0.1329414514614695,c
3837.0,2005.0,subaru,good,4 cylinders,gas,193000.0,automatic,sedan,silver,1115,2.1799732386524715,0.11236428910042796,a
31480.0,2017.0,ford,like new,6 cylinders,gas,95300.0,automatic,pickup,white,124,2.3812159064797087,0.1265550639431511,a
11008.0,2012.0,subaru,excellent,4 cylinders,gas,153092.0,automatic,SUV,blue,3131,2.4675837252693484,0.2299721576729307,c
8057.0,2015.0,ford,excellent,4 cylinders,gas,51000.0,automatic,sedan,red,3084,2.266498449672377,-0.08721553588288655,b
16916.0,2017.0,ford,good,4 cylinders,gas,122612.0,automatic,sedan,silver,3588,2.371701455779733,0.13147535925254816,c
5735.0,2012.0,ford,good,4 cylinders,gas,143677.0,automatic,sedan,white,355,2.2048466006633247,-0.012319604870772258,a
5474.0,2009.0,ford,excellent,4 cylinders,gas,136758.0,automatic,SUV,white,2156,2.38439244081906,0.09507526306711456,c
14146.0,2008.0,ford,excellent,6 cylinders,gas,138000.0,automatic,SUV,white,95,2.2392627021192824,0.18663519727974268,a
0.0,2013.0,ford,excellent,6 cylinders,gas,146976.0,automatic,truck,white,3738,2.2927868207258952,0.2077690607641552,c
12889.0,2012.0,ford,excellent,6 cylinders,gas,102133.0,automatic,truck,white,3122,2.1734357299568474,0.031166557985839588,c
2943.0,2001.0,subaru,good,4 cylinders,gas,210000.0,automatic,SUV,black,376,2.0200765278825807,-0.0022055963824828273,c
4252.0,1999.0,ford,good,8 cylinders,gas,187447.0,automatic,pickup,black,102,1.9036658965660305,-0.013760117978175196,b
13027.0,2013.0,ford,excellent,4 cylinders,gas,84000.0,automatic,SUV,white,299,2.148465023921342,0.0893145370743754,a
19267.0,2018.0,ford,good,4 cylinders,gas,89101.0,automatic,SUV,silver,4342,2.39301576578167,0.23939340100944864,b
28525.0,2016.0,ford,excellent,8 cylinders,gas,67300.0,automatic,SUV,white,2550,2.4583669511057176,0.07831120451602981,a
10342.0,2012.0,ford,excellent,4 cylinders,gas,104119.0,automatic,SUV,red,1023,2.2881292954173547,0.0044744967255176136,b
18033.0,2008.0,ford,good,8 cylinders,gas,117866.0,automatic,truck,white,393,2.255669852174352,0.3369142080825215,b
27147.0,2011.0,ford,excellent,8 cylinders,gas,30000.0,automatic,pickup,blue,467,2.08097927267654,0.07017671074669324,a
21620.0,2018.0,ford,excellent,4 cylinders,gas,23279.0,automatic,sedan,white,2987,2.4318185190386523,0.030306874915813763,a
16537.0,2011.0,ford,excellent,6 cylinders,gas,102868.0,automatic,truck,white,1505,2.061525596694798,0.033915288123171225,c
7184.0,2005.0,ford,good,8 cylinders,gas,133000.0,automatic,truck,white,221,2.201466947964241,0.11995746578463412,b
17822.0,2019.0,subaru,excellent,4 cylinders,gas,,automatic,SUV,white,136,2.4975970240334515,0.049835200698989716,a
23175.0,2012.0,ford,good,6 cylinders,gas,123517.0,automatic,truck,red,1907,2.3528088752600564,0.36724650765206607,c
24901.0,2014.0,ford,excellent,8 cylinders,gas,108139.0,automatic,pickup,black,342,2.139492942726824,0.2456483032864729,c
3355.0,2004.0,ford,fair,8 cylinders,gas,259000.0,automatic,SUV,white,715,2.0003823903628177,0.14211215939752306,a
21939.0,2012.0,ford,excellent,8 cylinders,gas,25028.0,automatic,sedan,white,1147,2.407574911618937,0.13134973751600226,a
25502.0,2016.0,ford,good,8 cylinders,gas,119026.0,automatic,truck,white,294,2.5233933254356278,0.09309430616397577,b
6343.0,2008.0,ford,fair,8 cylinders,gas,216000.0,automatic,truck,white,647,2.1275837996453917,0.1926335988652301,a
2694.0,2004.0,ford,good,6 cylinders,gas,,automatic,sedan,red,524,2.1953212407313285,-0.02038623819139984,c
21745.0,2013.0,ford,good,6 cylinders,gas,132735.0,automatic,truck,silver,1300,2.2977667599280185,0.1186979337283765,a
5403.0,2008.0,ford,excellent,6 cylinders,gas,88231.0,automatic,SUV,black,251,2.2275748389983465,-0.017606701831763466,c
7445.0,2009.0,ford,excellent,6 cylinders,gas,,automatic,sedan,silver,5952,2.291534370490696,0.06436141410092727,c
13342.0,2011.0,ford,excellent,6 cylinders,gas,111724.0,automatic,SUV,white,637,2.2759289680910046,0.14067184273585934,b
3663.0,2009.0,ford,good,4 cylinders,gas,176000.0,automatic,sedan,white,39,2.2550050350350093,-0.012922940087017136,b
16122.0,2014.0,ford,good,4 cylinders,gas,74400.0,automatic,SUV,white,1939,2.530560083714803,0.24256582747264355,c
54712.0,1929.0,ford,excellent,8 cylinders,gas,29000.0,automatic,pickup,red,996,0.384531899477456,0.2723781314850182,c
3540.0,1986.0,ford,good,8 cylinders,gas,125000.0,automatic,pickup,blue,395,1.7535086938791264,-0.003521926940910497,b
16721.0,2014.0,ford,excellent,8 cylinders,gas,100346.0,automatic,pickup,white,805,2.3963518433061592,-0.06335916525762086,b
19225.0,2017.0,ford,like new,4 cylinders,gas,54241.0,automatic,SUV,silver,2563,2.284613796010841,0.06823300105342914,c
4143.0,2005.0,ford,good,8 cylinders,gas,178000.0,automatic,SUV,white,974,2.132952374413008,0.21642115053815011,a
6538.0,2000.0,ford,good,8 cylinders,gas,,automatic,pickup,black,235,2.0924989904027886,0.18868347778838795,c
3002.0,2006.0,ford,like new,6 cylinders,gas,117000.0,automatic,sedan,silver,1010,2.2261398100612864,0.06487447948447234,a
17196.0,2011.0,ford,good,8 cylinders,gas,158891.0,automatic,truck,black,479,2.086347279403676,0.11341762230146772,a
5037.0,1978.0,ford,good,8 cylinders,gas,115000.0,manual,pickup,black,316,1.4704177111560834,0.1342665601750372,a
9138.0,2009.0,ford,good,8 cylinders,gas,265305.0,automatic,truck,white,476,2.248997787229871,0.21836079834903369,c
29899.0,2019.0,ford,like new,4 cylinders,gas,3900.0,automatic,truck,white,190,2.39991120729544,0.0888691651126758,a
9450.0,2010.0,subaru,like new,4 cylinders,gas,114565.0,automatic,SUV,blue,6498,2.02775379828825,0.08197969341197284,b
3361.0,2010.0,ford,good,6 cylinders,gas,216000.0,automatic,SUV,blue,275,2.13541693677405,0.0503244128443738,c
13720.0,2013.0,ford,good,4 cylinders,gas,122532.0,automatic,SUV,white,1498,2.3475983425009668,0.23048508641877205,b
1709.0,1991.0,ford,fair,8 cylinders,gas,121000.0,automatic,sedan,red,43,1.8600578958040117,0.13937621853754292,c
4256.0,2007.0,ford,good,4 cylinders,gas,143860.0,automatic,sedan,red,800,2.342931316109227,0.2520885348580566,a
15876.0,2012.0,ford,excellent,8 cylinders,gas,129037.0,automatic,truck,red,643,2.3946972029965448,0.02850405144186552,a
800.0,2018.0,ford,good,8 cylinders,gas,0.0,automatic,truck,black,3532,2.314242723679658,0.15343961306976334,b
500.0,2019.0,ford,good,8 cylinders,gas,15687.0,automatic,truck,white,3484,2.539759659798301,0.0643939113209159,a
5671.0,1996.0,ford,excellent,4 cylinders,gas,123000.0,manual,truck,black,1969,1.8433269478159569,0.1457526876917541,c
9496.0,2011.0,ford,excellent,6 cylinders,gas,169000.0,automatic,SUV,black,937,2.2423461924464783,0.15942083918474995,b
5346.0,2011.0,ford,good,8 cylinders,gas,114841.0,automatic,sedan,black,653,2.142803477805788,-0.024911150486439368,a
7607.0,2013.0,ford,excellent,4 cylinders,gas,110000.0,automatic,sedan,white,403,2.2794170077331497,0.2048539344207657,a
17311.0,2014.0,ford,excellent,4 cylinders,gas,71495.0,manual,sedan,white,16023,2.2816692547970905,0.12079820560915472,a
22878.0,2013.0,ford,excellent,8 cylinders,gas,112300.0,automatic,pickup,white,505,2.2575719668758225,0.03989383631697844,c
9101.0,1998.0,ford,excellent,8 cylinders,gas,47719.0,automatic,sedan,white,4136,1.9475791130404747,0.15713359180761846,c
6757.0,2003.0,ford,good,8 cylinders,gas,230200.0,automatic,truck,blue,228,2.095931587902624,0.039571383267611004,c
2106.0,2000.0,ford,excellent,8 cylinders,gas,162645.0,automatic,pickup,white,94,2.025682431706477,0.05287348928478443,c
6301.0,1989.0,ford,excellent,8 cylinders,gas,171250.0,automatic,SUV,white,244,1.6998005132744285,0.05467279111752621,a
500.0,2017.0,ford,like new,6 cylinders,gas,77042.0,automatic,truck,silver,2052,2.425452063595285,0.06079853243720028,a
6795.0,2011.0,ford,good,8 cylinders,gas,235000.0,automatic,pickup,white,252,2.1448705801028867,0.03364314905866698,b
6628.0,2016.0,ford,good,4 cylinders,gas,104000.0,automatic,sedan,red,625,2.2999194743910767,0.20624155546367154,c
18042.0,2012.0,ford,excellent,8 cylinders,gas,103455.0,automatic,truck,white,1517,2.2951071981590783,0.127615625006563,c
10538.0,2010.0,ford,excellent,4 cylinders,gas,62000.0,automatic,SUV,white,782,2.0817600981276225,0.0036174920022180868,c
26795.0,2010.0,ford,excellent,8 cylinders,gas,115884.0,automatic,pickup,silver,4372,2.247575986621801,0.18211340445766785,b
17505.0,2012.0,ford,excellent,6 cylinders,gas,180334.0,automatic,pickup,white,15434,2.0854519809553613,0.044097332490437166,b
15572.0,2015.0,ford,good,6 cylinders,gas,128397.0,automatic,SUV,white,551,2.455988000625228,0.05522783614863644,b
32632.0,2017.0,ford,like new,8 cylinders,gas,37882.0,automatic,truck,white,359,2.4715104846760334,0.019907080162872376,c
24202.0,2014.0,ford,excellent,6 cylinders,gas,,automatic,truck,blue,182,2.3543892895186085,0.30820934216676465,c
21175.0,2015.0,ford,excellent,8 cylinders,gas,151484.0,automatic,truck,white,2997,2.230088851134252,0.2492374384152121,c
38435.0,2019.0,ford,like new,6 cylinders,gas,,automatic,truck,white,419,2.4209688751180063,0.017295210967982103,b
11608.0,2010.0,ford,good,8 cylinders,gas,127100.0,manual,pickup,black,221,2.2114009837267585,0.2767511130354814,a
21774.0,2018.0,ford,excellent,6 cylinders,gas,37294.0,automatic,pickup,white,617,2.4265071873346065,-0.030774616790819137,a
24253.0,2016.0,ford,excellent,8 cylinders,gas,185000.0,automatic,pickup,white,120,2.370946621639344,0.1586745444997374,a
23845.0,2020.0,ford,excellent,4 cylinders,gas,13573.0,automatic,SUV,black,562,2.2174132259291253,-0.004368524147109351,c
6199.0,2008.0,ford,excellent,4 cylinders,gas,93000.0,automatic,sedan,white,612,2.135608701493528,0.20115784561164532,b
3549.0,1993.0,ford,fair,8 cylinders,gas,,automatic,truck,white,140,1.89227880129522,0.08894211818832384,a
14918.0,2013.0,ford,excellent,6 cylinders,gas,96550.0,automatic,SUV,red,172,2.38735064478903,0.10729528508836836,b
12006.0,2012.0,subaru,excellent,4 cylinders,gas,151872.0,automatic,SUV,red,1359,2.287622793223433,0.4016288479542789,b
4492.0,1998.0,ford,excellent,4 cylinders,gas,146588.0,manual,truck,white,3713,2.0470758003618434,0.36333476810265053,c
1435.0,2008.0,ford,fair,6 cylinders,gas,155.0,manual,sedan,black,243,2.2582503866574384,0.19616715917823127,c
44221.0,2017.0,ford,excellent,6 cylinders,gas,71640.0,automatic,pickup,white,6453,2.514841606378773,0.01779906308525475,a
43172.0,2016.0,ford,like new,6 cylinders,gas,,automatic,truck,black,456,2.5007842350254723,0.14518398733836702,b
12100.0,2012.0,ford,excellent,6 cylinders,gas,52468.0,automatic,SUV,black,1418,2.186207658961345,0.055505491190324996,a
24068.0,2018.0,ford,excellent,6 cylinders,gas,37295.0,automatic,pickup,white,617,2.335859871702416,0.0965084879013228,c
18570.0,2008.0,ford,like new,8 cylinders,gas,100944.0,automatic,truck,red,484,2.2005115922760354,-0.06472445341034093,b
3756.0,2005.0,ford,like new,6 cylinders,gas,149000.0,automatic,SUV,silver,322,1.900745021891353,-0.05978307934065361,c
10020.0,2017.0,ford,good,4 cylinders,gas,72751.0,automatic,sedan,silver,3544,2.4315661727505686,0.07107997982733799,a
42696.0,2019.0,ford,excellent,6 cylinders,gas,47576.0,automatic,truck,silver,3156,2.3991483584827797,0.09759470942848132,c
2437.0,2000.0,ford,fair,6 cylinders,gas,131000.0,manual,truck,black,193,2.013118444631574,0.07602713232464921,a
15793.0,2012.0,ford,good,8 cylinders,gas,130135.0,automatic,truck,blue,2068,2.1027867271278864,0.02600710098975012,a
7368.0,2009.0,ford,good,4 cylinders,gas,137837.0,automatic,sedan,red,4375,2.222466802265484,0.19524242894068286,b
3703.0,2004.0,ford,excellent,6 cylinders,gas,228789.0,automatic,SUV,silver,583,2.2298740484230097,0.2348060257347249,c
2234.0,2006.0,ford,excellent,6 cylinders,gas,185000.0,automatic,truck,black,1119,2.200374558519973,0.15592714798880802,a
800.0,2016.0,ford,excellent,4 cylinders,gas,85947.0,automatic,sedan,silver,1314,2.2436008747671834,0.06896162773079499,b
17172.0,2013.0,ford,excellent,8 cylinders,gas,151163.0,automatic,pickup,white,1562,2.2066617953393384,0.0485731986848516,a
5196.0,2010.0,ford,good,4 cylinders,gas,154403.0,automatic,sedan,black,2245,2.2063917259149117,0.17527065682482484,a
4816.0,2007.0,ford,good,8 cylinders,gas,198000.0,automatic,truck,silver,284,2.2249872667347383,0.09446808083182902,c
12533.0,2014.0,ford,good,4 cylinders,gas,90091.0,automatic,SUV,white,150,2.4473080835790144,0.09489115914670733,a
14981.0,2017.0,ford,excellent,4 cylinders,gas,36618.0,automatic,SUV,white,1322,2.3180759141751404,0.020972733926662795,b
9380.0,2011.0,ford,excellent,4 cylinders,gas,76084.0,automatic,sedan,silver,5537,2.339644222168083,0.13676131897665672,a
3271.0,2002.0,ford,excellent,6 cylinders,gas,154000.0,automatic,sedan,silver,872,1.9233943050774691,0.0921011383216482,c
800.0,2018.0,ford,excellent,6 cylinders,gas,103812.0,automatic,truck,white,4308,2.390337270834781,-0.04683712844654095,b
8295.0,2004.0,ford,good,8 cylinders,gas,215000.0,automatic,truck,black,647,2.004487167626454,0.10594875864101573,c
3038.0,2010.0,ford,good,4 cylinders,gas,138092.0,automatic,sedan,blue,56,2.204543733242184,0.12157404915088628,b
8473.0,2004.0,ford,excellent,8 cylinders,gas,167000.0,automatic,pickup,blue,1295,2.0917390281274613,0.1406326800531458,a
31744.0,2018.0,ford,excellent,8 cylinders,gas,,automatic,truck,black,352,2.2921747734591733,0.10514831385658928,b
25604.0,2014.0,ford,excellent,8 cylinders,gas,158001.0,automatic,SUV,black,2717,2.334155088493111,0.3547069082281692,c
9560.0,2008.0,ford,good,8 cylinders,gas,135000.0,automatic,SUV,black,88,2.2706479483839694,0.20245905033175668,c
7212.0,2010.0,ford,good,4 cylinders,gas,93208.0,automatic,sedan,black,879,2.2720752300243894,0.22093961059594305,a
31770.0,2016.0,ford,like new,8 cylinders,gas,49904.0,automatic,truck,silver,1176,2.287279823438068,0.042494436528092254,a
3237.0,2018.0,ford,excellent,4 cylinders,gas,27000.0,automatic,sedan,white,1117,2.626405309777476,-0.02523491075155243,b
8806.0,2011.0,subaru,excellent,4 cylinders,gas,153640.0,manual,SUV,silver,582,2.3059980082701377,0.1007514189843804,c
11488.0,2011.0,subaru,good,4 cylinders,gas,121117.0,automatic,SUV,blue,1309,2.2235873058567543,0.09931949914336913,a
40106.0,2015.0,ford,excellent,6 cylinders,gas,66117.0,automatic,pickup,blue,3904,2.287897705393069,0.12673965442992588,c
5031.0,1995.0,ford,good,8 cylinders,gas,103000.0,automatic,truck,white,133,1.9674003980938437,0.11793042922753624,c
5689.0,2007.0,ford,good,8 cylinders,gas,216000.0,automatic,SUV,black,136,2.124693078088786,0.22084030334153626,a
24378.0,2011.0,ford,excellent,6 cylinders,gas,116340.0,automatic,truck,red,3679,2.233648521974501,0.1792075078640626,b
8326.0,2006.0,ford,excellent,8 cylinders,gas,122000.0,automatic,truck,red,66,2.23635930186483,0.04077362922402037,c
23260.0,2012.0,subaru,excellent,4 cylinders,gas,105034.0,manual,sedan,black,905,2.2703926877505034,0.1286627246239645,b
20609.0,2013.0,ford,like new,6 cylinders,gas,80500.0,automatic,truck,red,277,2.3328229147929647,0.08698530117323147,a
5491.0,2011.0,ford,good,4 cylinders,gas,132909.0,automatic,sedan,red,982,2.1510388682040955,0.10037716055799087,c
3026.0,2003.0,ford,good,8 cylinders,gas,260698.0,automatic,SUV,red,2205,2.1642779783756065,0.009081172662853382,c
8973.0,2011.0,ford,like new,6 cylinders,gas,142471.0,automatic,SUV,blue,613,2.3365057473100204,0.1222723530737421,c
4072.0,2004.0,ford,good,6 cylinders,gas,,automatic,SUV,white,395,2.0951145125880424,0.09079229974836868,b
5916.0,2012.0,ford,excellent,4 cylinders,gas,106274.0,automatic,sedan,blue,342,2.3381518941827433,0.2049393267546655,a
5313.0,2007.0,ford,good,6 cylinders,gas,145000.0,automatic,SUV,black,111,2.1766824494222408,0.025642676846762663,b
7879.0,2008.0,ford,excellent,6 cylinders,gas,128903.0,automatic,truck,red,659,2.273734899241779,-0.008944714494871261,c
2714.0,2000.0,ford,fair,8 cylinders,gas,130000.0,automatic,truck,red,138,2.101999281101381,0.12559232590255665,b
15843.0,2015.0,ford,good,6 cylinders,gas,79000.0,automatic,SUV,black,417,2.261073930429688,-0.0840106060259733,a
11515.0,2013.0,ford,good,4 cylinders,gas,77124.0,automatic,sedan,silver,321,2.249918054023624,0.1972091280484608,b
11918.0,2016.0,ford,excellent,4 cylinders,gas,67000.0,manual,sedan,red,174,2.46300859637692,0.08344760550808211,c
29375.0,2013.0,ford,like new,6 cylinders,gas,103588.0,automatic,pickup,white,1149,2.381944473899868,0.062265198203795814,b
24457.0,2016.0,subaru,excellent,4 cylinders,gas,51000.0,manual,sedan,white,3884,2.4048939413700148,0.2542806666939369,c
19227.0,2017.0,ford,excellent,4 cylinders,gas,38476.0,automatic,SUV,white,2907,2.3322245542689224,0.17780589161731225,a
34115.0,2015.0,ford,excellent,6 cylinders,gas,119627.0,automatic,pickup,black,2392,2.196652067752716,-0.03991778030275242,b
28202.0,2017.0,ford,good,8 cylinders,gas,13778.0,automatic,truck,white,2038,2.457818843508924,-0.024161815919933896,c
16853.0,2015.0,ford,excellent,4 cylinders,gas,32201.0,automatic,sedan,silver,795,2.3127373308020838,0.02524133438865546,a
8839.0,2002.0,ford,good,8 cylinders,gas,230000.0,automatic,truck,silver,5319,1.9341280022525755,0.14844495572329974,b
27850.0,2019.0,ford,excellent,6 cylinders,gas,46000.0,automatic,SUV,white,536,2.3021786285782952,0.12944065294056975,b
995.0,1999.0,ford,fair,6 cylinders,gas,,automatic,pickup,white,502,2.1958950901926606,-0.010996696182413905,a
2147.0,1998.0,ford,good,6 cylinders,gas,260000.0,automatic,truck,white,187,2.052255056221977,0.07358717017708997,c
8995.0,2008.0,ford,excellent,8 cylinders,gas,224340.0,automatic,SUV,white,812,2.179526724689425,0.0339488881459383,c
14705.0,2014.0,ford,excellent,6 cylinders,gas,112773.0,automatic,SUV,black,2911,2.3724259868575226,0.11022773637775488,a
2969.0,2002.0,ford,fair,6 cylinders,gas,166000.0,automatic,SUV,white,1218,2.1833814456849288,0.1877007805265094,c
27512.0,2017.0,ford,excellent,6 cylinders,gas,52852.0,automatic,SUV,white,5941,2.4025728003435143,0.038570061172746056,c
39683.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.437145841797874,0.1675038084150301,c
12994.0,2012.0,ford,like new,6 cylinders,gas,99291.0,automatic,SUV,white,1326,2.1866548796705803,0.007551350687465208,a
6721.0,2009.0,subaru,excellent,4 cylinders,gas,143791.0,automatic,sedan,silver,198,2.130616585959242,0.12024951482241936,c
9861.0,2008.0,ford,good,8 cylinders,gas,7400.0,automatic,truck,white,76,2.09096228888434,0.006881007617039442,b
3943.0,2009.0,ford,excellent,4 cylinders,gas,130602.0,automatic,sedan,silver,5079,2.188766914353847,0.18724724445399887,a
30700.0,2018.0,ford,excellent,8 cylinders,gas,25458.0,automatic,truck,white,2267,2.3317425778674905,0.09836998049851173,a
8316.0,2012.0,ford,excellent,4 cylinders,gas,105000.0,automatic,sedan,silver,308,2.2446148522331346,0.18880045815809632,c
17223.0,2011.0,ford,good,6 cylinders,gas,120242.0,automatic,pickup,silver,3945,2.3024410126647776,0.09520048527656,b
28849.0,2018.0,subaru,excellent,4 cylinders,gas,20128.0,manual,sedan,white,837,2.310023821919669,0.0321675641827948,c
13735.0,2014.0,ford,like new,8 cylinders,gas,231268.0,automatic,truck,silver,1807,2.1891592823420094,0.07800160224185558,b
8726.0,2011.0,ford,excellent,6 cylinders,gas,125000.0,automatic,sedan,white,401,2.2051450894481635,-0.029903349665976107,c
18840.0,2016.0,ford,excellent,6 cylinders,gas,109144.0,automatic,pickup,white,496,2.3759845359055944,-0.003200656114121764,c
2393.0,1997.0,ford,excellent,4 cylinders,gas,97224.0,automatic,sedan,white,5,1.9545404461064542,0.08171421580539309,a
3978.0,2003.0,subaru,good,6 cylinders,gas,165422.0,automatic,SUV,red,268,2.1192915703067827,0.06117024276001917,b
1653.0,2003.0,ford,fair,6 cylinders,gas,139600.0,automatic,sedan,black,441,2.154166280034564,0.13772909373168365,b
2063.0,2005.0,ford,good,8 cylinders,gas,244058.0,automatic,SUV,white,374,2.078687575101367,0.14630023888966204,c
7825.0,2003.0,ford,excellent,8 cylinders,gas,1690000.0,automatic,SUV,white,345,2.0829815833177285,0.08914899253091985,b
6725.0,2001.0,ford,good,6 cylinders,gas,152000.0,automatic,truck,white,446,2.199218602822902,0.1595457465727792,c
16725.0,2011.0,ford,like new,6 cylinders,gas,89372.0,automatic,SUV,red,687,2.071519570961332,0.11534955596929787,c
4322.0,1972.0,ford,good,8 cylinders,gas,,manual,truck,white,234,1.238987720863995,0.36487320511553656,a
2420.0,2005.0,ford,good,6 cylinders,gas,166000.0,automatic,SUV,red,506,2.1771255985688684,0.06686521043947252,a
19164.0,2015.0,ford,excellent,6 cylinders,gas,97219.0,automatic,SUV,black,372,2.1736402594831783,0.12796986090815488,c
3548.0,2006.0,ford,excellent,6 cylinders,gas,,automatic,sedan,white,435,2.0020457638694524,0.2902699915163769,c
4804.0,2009.0,ford,good,4 cylinders,gas,151837.0,automatic,sedan,blue,132,2.1713189912609923,0.1326636388066369,a
18182.0,2015.0,ford,excellent,6 cylinders,gas,57.0,automatic,SUV,black,1346,2.387921042166117,0.17339944348226285,c
19622.0,2017.0,ford,excellent,4 cylinders,gas,79913.0,automatic,sedan,white,607,2.418286572828804,0.2632028090584714,b
32016.0,2016.0,ford,good,6 cylinders,gas,70215.0,automatic,SUV,black,4240,2.307639907764084,0.16770746304129652,a
12967.0,2015.0,ford,excellent,4 cylinders,gas,,automatic,sedan,blue,1671,2.2408853624885663,0.08882698887796911,a
8036.0,2008.0,ford,good,6 cylinders,gas,120973.0,automatic,SUV,white,1658,2.256601105658541,0.26027042360181946,a
10010.0,2011.0,ford,excellent,4 cylinders,gas,112000.0,automatic,SUV,red,107,2.2212956876661067,0.18076204295442605,b
36779.0,2019.0,ford,excellent,6 cylinders,gas,16560.0,automatic,pickup,white,4963,2.390659845336917,0.229781843431346,a
6140.0,2005.0,ford,excellent,8 cylinders,gas,115000.0,automatic,truck,red,271,2.1020018052369562,0.05413037656674923,a
11213.0,2006.0,subaru,excellent,4 cylinders,gas,126000.0,automatic,pickup,black,698,2.319473235926982,0.12132523179532433,c
26516.0,2017.0,ford,excellent,6 cylinders,gas,47395.0,automatic,SUV,red,3882,2.3005060883915363,0.2016948276637514,b
6328.0,2006.0,ford,excellent,6 cylinders,gas,160027.0,automatic,SUV,red,227,2.1836602422545046,0.10662413969537217,b
4261.0,2007.0,ford,excellent,4 cylinders,gas,136342.0,automatic,sedan,silver,103,2.214162261119746,0.15401958124776366,b
12699.0,2005.0,subaru,excellent,6 cylinders,gas,39600.0,automatic,pickup,blue,561,2.094614080449959,-0.04810768563676285,b
6354.0,1993.0,ford,good,8 cylinders,gas,175600.0,automatic,truck,blue,1351,1.873023507195544,0.2708035283313045,c
20054.0,2017.0,ford,good,8 cylinders,gas,141000.0,automatic,truck,white,80,2.3889102700943363,0.028398418271800868,c
2110.0,1994.0,ford,good,8 cylinders,gas,177816.0,manual,pickup,red,307,1.988686719175684,0.04824888594264068,b
6652.0,2008.0,ford,excellent,6 cylinders,gas,104014.0,automatic,sedan,white,3388,2.1392600589136417,0.1715876086116067,b
32304.0,2017.0,ford,good,6 cylinders,gas,89115.0,automatic,SUV,black,533,2.3689352031506123,0.1670432265611313,b
2303.0,1997.0,ford,fair,8 cylinders,gas,188000.0,automatic,truck,white,859,2.141909289139143,0.2119591393206791,c
30495.0,2013.0,ford,excellent,6 cylinders,gas,97250.0,automatic,pickup,white,1144,2.1405077515376085,0.22470846335839526,c
37700.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.3809170524582863,0.10916138963616406,c
7994.0,2012.0,ford,good,8 cylinders,gas,285000.0,automatic,truck,white,312,2.2333157281683818,0.15379061416953366,a
21518.0,2014.0,ford,excellent,6 cylinders,gas,51000.0,automatic,SUV,white,176,2.3232893052941046,0.10041989237837906,a
6900.0,2012.0,ford,good,4 cylinders,gas,121700.0,automatic,sedan,black,436,2.3427595510756314,0.08482993622264495,a
8868.0,2007.0,ford,like new,8 cylinders,gas,172000.0,automatic,truck,red,903,2.1034850407359604,-0.003615980232253818,c
9384.0,2014.0,ford,excellent,4 cylinders,gas,69883.0,automatic,SUV,white,895,2.2851825946993047,-0.011729970488528169,c
